sample_id,protocol,scenario,client_name,client_ip,server_name,server_ip,client_buffer_bytes,server_buffer_bytes,duration,avg_bps,total_bytes,total_packets,total_lost_or_retrans,packet_loss_rate,avg_jitter_ms,congestion_level,recommended_buffer_bytes,file_path
5050,udp,A,server08-4,192.168.200.46,leaf07,192.168.200.13,262144,131072,30,250000000.0,937500000,1035911,524,0.000506,6.582728,low,65536,./data/udp_test/A/iperf_udp_sample_005050_server08-4_to_leaf07_A.json
5051,udp,A,server08-4,192.168.200.46,leaf07,192.168.200.13,262144,131072,30,250000000.0,937500000,1035911,595,0.000575,6.48328,low,65536,./data/udp_test/A/iperf_udp_sample_005051_server08-4_to_leaf07_A.json
5052,udp,A,server08-4,192.168.200.46,leaf07,192.168.200.13,262144,131072,30,250000000.0,937500000,1035911,628,0.000607,6.024135,low,65536,./data/udp_test/A/iperf_udp_sample_005052_server08-4_to_leaf07_A.json
5053,udp,A,server08-4,192.168.200.46,leaf08,192.168.200.14,262144,131072,30,250000000.0,937500000,1035911,566,0.000547,2.208253,low,65536,./data/udp_test/A/iperf_udp_sample_005053_server08-4_to_leaf08_A.json
5054,udp,A,server08-4,192.168.200.46,leaf08,192.168.200.14,262144,131072,30,250000000.0,937500000,1035911,480,0.000464,2.202304,low,65536,./data/udp_test/A/iperf_udp_sample_005054_server08-4_to_leaf08_A.json
5055,udp,A,server08-4,192.168.200.46,leaf08,192.168.200.14,262144,131072,30,250000000.0,937500000,1035911,731,0.000706,2.179168,low,65536,./data/udp_test/A/iperf_udp_sample_005055_server08-4_to_leaf08_A.json
5056,udp,A,server08-4,192.168.200.46,server01-1,192.168.200.15,262144,2097152,30,250000000.0,937500000,1035911,256,0.000247,8.633267,low,65536,./data/udp_test/A/iperf_udp_sample_005056_server08-4_to_server01-1_A.json
5057,udp,A,server08-4,192.168.200.46,server01-1,192.168.200.15,262144,2097152,30,250000000.0,937500000,1035911,882,0.000852,8.619925,low,65536,./data/udp_test/A/iperf_udp_sample_005057_server08-4_to_server01-1_A.json
5058,udp,A,server08-4,192.168.200.46,server01-1,192.168.200.15,262144,2097152,30,250000000.0,937500000,1035911,797,0.00077,8.636247,low,65536,./data/udp_test/A/iperf_udp_sample_005058_server08-4_to_server01-1_A.json
5059,udp,A,server08-4,192.168.200.46,server01-2,192.168.200.16,262144,65536,30,250000000.0,937500000,1035911,371,0.000359,8.126626,low,65536,./data/udp_test/A/iperf_udp_sample_005059_server08-4_to_server01-2_A.json
5060,udp,A,server08-4,192.168.200.46,server01-2,192.168.200.16,262144,65536,30,250000000.0,937500000,1035911,53,5.2e-05,8.186389,low,65536,./data/udp_test/A/iperf_udp_sample_005060_server08-4_to_server01-2_A.json
5061,udp,A,server08-4,192.168.200.46,server01-2,192.168.200.16,262144,65536,30,250000000.0,937500000,1035911,230,0.000222,8.15703,low,65536,./data/udp_test/A/iperf_udp_sample_005061_server08-4_to_server01-2_A.json
5062,udp,A,server08-4,192.168.200.46,server01-3,192.168.200.17,262144,2097152,30,250000000.0,937500000,1035911,352,0.00034,8.956412,low,65536,./data/udp_test/A/iperf_udp_sample_005062_server08-4_to_server01-3_A.json
5063,udp,A,server08-4,192.168.200.46,server01-3,192.168.200.17,262144,2097152,30,250000000.0,937500000,1035911,874,0.000844,8.428823,low,65536,./data/udp_test/A/iperf_udp_sample_005063_server08-4_to_server01-3_A.json
5064,udp,A,server08-4,192.168.200.46,server01-3,192.168.200.17,262144,2097152,30,250000000.0,937500000,1035911,303,0.000293,8.280226,low,65536,./data/udp_test/A/iperf_udp_sample_005064_server08-4_to_server01-3_A.json
5065,udp,A,server08-4,192.168.200.46,server01-4,192.168.200.18,262144,2097152,30,250000000.0,937500000,1035911,849,0.00082,8.952727,low,65536,./data/udp_test/A/iperf_udp_sample_005065_server08-4_to_server01-4_A.json
5066,udp,A,server08-4,192.168.200.46,server01-4,192.168.200.18,262144,2097152,30,250000000.0,937500000,1035911,544,0.000526,8.224539,low,65536,./data/udp_test/A/iperf_udp_sample_005066_server08-4_to_server01-4_A.json
5067,udp,A,server08-4,192.168.200.46,server01-4,192.168.200.18,262144,2097152,30,250000000.0,937500000,1035911,534,0.000516,8.547922,low,65536,./data/udp_test/A/iperf_udp_sample_005067_server08-4_to_server01-4_A.json
5068,udp,A,server08-4,192.168.200.46,server02-1,192.168.200.19,262144,1048576,30,250000000.0,937500000,1035911,521,0.000504,8.192088,low,65536,./data/udp_test/A/iperf_udp_sample_005068_server08-4_to_server02-1_A.json
5069,udp,A,server08-4,192.168.200.46,server02-1,192.168.200.19,262144,1048576,30,250000000.0,937500000,1035911,438,0.000423,8.345053,low,65536,./data/udp_test/A/iperf_udp_sample_005069_server08-4_to_server02-1_A.json
5070,udp,A,server08-4,192.168.200.46,server02-1,192.168.200.19,262144,1048576,30,250000000.0,937500000,1035911,724,0.000699,8.791506,low,65536,./data/udp_test/A/iperf_udp_sample_005070_server08-4_to_server02-1_A.json
5071,udp,A,server08-4,192.168.200.46,server02-2,192.168.200.20,262144,65536,30,250000000.0,937500000,1035911,429,0.000414,8.468341,low,65536,./data/udp_test/A/iperf_udp_sample_005071_server08-4_to_server02-2_A.json
5072,udp,A,server08-4,192.168.200.46,server02-2,192.168.200.20,262144,65536,30,250000000.0,937500000,1035911,490,0.000473,8.069087,low,65536,./data/udp_test/A/iperf_udp_sample_005072_server08-4_to_server02-2_A.json
5073,udp,A,server08-4,192.168.200.46,server02-2,192.168.200.20,262144,65536,30,250000000.0,937500000,1035911,963,0.00093,8.532219,low,65536,./data/udp_test/A/iperf_udp_sample_005073_server08-4_to_server02-2_A.json
5074,udp,A,server08-4,192.168.200.46,server02-3,192.168.200.21,262144,1048576,30,250000000.0,937500000,1035911,246,0.000238,8.25071,low,65536,./data/udp_test/A/iperf_udp_sample_005074_server08-4_to_server02-3_A.json
5075,udp,A,server08-4,192.168.200.46,server02-3,192.168.200.21,262144,1048576,30,250000000.0,937500000,1035911,613,0.000592,8.200208,low,65536,./data/udp_test/A/iperf_udp_sample_005075_server08-4_to_server02-3_A.json
5076,udp,A,server08-4,192.168.200.46,server02-3,192.168.200.21,262144,1048576,30,250000000.0,937500000,1035911,870,0.000841,8.642605,low,65536,./data/udp_test/A/iperf_udp_sample_005076_server08-4_to_server02-3_A.json
5077,udp,A,server08-4,192.168.200.46,server02-4,192.168.200.22,262144,524288,30,250000000.0,937500000,1035911,214,0.000207,8.356474,low,65536,./data/udp_test/A/iperf_udp_sample_005077_server08-4_to_server02-4_A.json
5078,udp,A,server08-4,192.168.200.46,server02-4,192.168.200.22,262144,524288,30,250000000.0,937500000,1035911,505,0.000488,8.744858,low,65536,./data/udp_test/A/iperf_udp_sample_005078_server08-4_to_server02-4_A.json
5079,udp,A,server08-4,192.168.200.46,server02-4,192.168.200.22,262144,524288,30,250000000.0,937500000,1035911,48,4.7e-05,8.414133,low,65536,./data/udp_test/A/iperf_udp_sample_005079_server08-4_to_server02-4_A.json
5080,udp,A,server08-4,192.168.200.46,server03-1,192.168.200.23,262144,65536,30,250000000.0,937500000,1035911,668,0.000645,8.729937,low,65536,./data/udp_test/A/iperf_udp_sample_005080_server08-4_to_server03-1_A.json
5081,udp,A,server08-4,192.168.200.46,server03-1,192.168.200.23,262144,65536,30,250000000.0,937500000,1035911,127,0.000123,8.110696,low,65536,./data/udp_test/A/iperf_udp_sample_005081_server08-4_to_server03-1_A.json
5082,udp,A,server08-4,192.168.200.46,server03-1,192.168.200.23,262144,65536,30,250000000.0,937500000,1035911,230,0.000222,8.683271,low,65536,./data/udp_test/A/iperf_udp_sample_005082_server08-4_to_server03-1_A.json
5083,udp,A,server08-4,192.168.200.46,server03-2,192.168.200.24,262144,65536,30,250000000.0,937500000,1035911,927,0.000895,8.185593,low,65536,./data/udp_test/A/iperf_udp_sample_005083_server08-4_to_server03-2_A.json
5084,udp,A,server08-4,192.168.200.46,server03-2,192.168.200.24,262144,65536,30,250000000.0,937500000,1035911,533,0.000515,8.535721,low,65536,./data/udp_test/A/iperf_udp_sample_005084_server08-4_to_server03-2_A.json
5085,udp,A,server08-4,192.168.200.46,server03-2,192.168.200.24,262144,65536,30,250000000.0,937500000,1035911,381,0.000368,8.909286,low,65536,./data/udp_test/A/iperf_udp_sample_005085_server08-4_to_server03-2_A.json
5086,udp,A,server08-4,192.168.200.46,server03-3,192.168.200.25,262144,65536,30,250000000.0,937500000,1035911,913,0.000882,8.408924,low,65536,./data/udp_test/A/iperf_udp_sample_005086_server08-4_to_server03-3_A.json
5087,udp,A,server08-4,192.168.200.46,server03-3,192.168.200.25,262144,65536,30,250000000.0,937500000,1035911,351,0.000339,8.699294,low,65536,./data/udp_test/A/iperf_udp_sample_005087_server08-4_to_server03-3_A.json
5088,udp,A,server08-4,192.168.200.46,server03-3,192.168.200.25,262144,65536,30,250000000.0,937500000,1035911,267,0.000258,8.692387,low,65536,./data/udp_test/A/iperf_udp_sample_005088_server08-4_to_server03-3_A.json
5089,udp,A,server08-4,192.168.200.46,server03-4,192.168.200.26,262144,131072,30,250000000.0,937500000,1035911,170,0.000164,8.917118,low,65536,./data/udp_test/A/iperf_udp_sample_005089_server08-4_to_server03-4_A.json
5090,udp,A,server08-4,192.168.200.46,server03-4,192.168.200.26,262144,131072,30,250000000.0,937500000,1035911,223,0.000216,8.906033,low,65536,./data/udp_test/A/iperf_udp_sample_005090_server08-4_to_server03-4_A.json
5091,udp,A,server08-4,192.168.200.46,server03-4,192.168.200.26,262144,131072,30,250000000.0,937500000,1035911,576,0.000557,8.672512,low,65536,./data/udp_test/A/iperf_udp_sample_005091_server08-4_to_server03-4_A.json
5092,udp,A,server08-4,192.168.200.46,server04-1,192.168.200.27,262144,131072,30,250000000.0,937500000,1035911,752,0.000726,8.927258,low,65536,./data/udp_test/A/iperf_udp_sample_005092_server08-4_to_server04-1_A.json
5093,udp,A,server08-4,192.168.200.46,server04-1,192.168.200.27,262144,131072,30,250000000.0,937500000,1035911,478,0.000462,8.458233,low,65536,./data/udp_test/A/iperf_udp_sample_005093_server08-4_to_server04-1_A.json
5094,udp,A,server08-4,192.168.200.46,server04-1,192.168.200.27,262144,131072,30,250000000.0,937500000,1035911,340,0.000329,8.234654,low,65536,./data/udp_test/A/iperf_udp_sample_005094_server08-4_to_server04-1_A.json
5095,udp,A,server08-4,192.168.200.46,server04-2,192.168.200.28,262144,1048576,30,250000000.0,937500000,1035911,901,0.00087,8.137943,low,65536,./data/udp_test/A/iperf_udp_sample_005095_server08-4_to_server04-2_A.json
5096,udp,A,server08-4,192.168.200.46,server04-2,192.168.200.28,262144,1048576,30,250000000.0,937500000,1035911,63,6.1e-05,8.306768,low,65536,./data/udp_test/A/iperf_udp_sample_005096_server08-4_to_server04-2_A.json
5097,udp,A,server08-4,192.168.200.46,server04-2,192.168.200.28,262144,1048576,30,250000000.0,937500000,1035911,947,0.000914,8.8533,low,65536,./data/udp_test/A/iperf_udp_sample_005097_server08-4_to_server04-2_A.json
5098,udp,A,server08-4,192.168.200.46,server04-3,192.168.200.29,262144,1048576,30,250000000.0,937500000,1035911,110,0.000107,8.149894,low,65536,./data/udp_test/A/iperf_udp_sample_005098_server08-4_to_server04-3_A.json
5099,udp,A,server08-4,192.168.200.46,server04-3,192.168.200.29,262144,1048576,30,250000000.0,937500000,1035911,377,0.000365,8.743164,low,65536,./data/udp_test/A/iperf_udp_sample_005099_server08-4_to_server04-3_A.json
5100,udp,A,server08-4,192.168.200.46,server04-3,192.168.200.29,262144,1048576,30,250000000.0,937500000,1035911,296,0.000287,8.863973,low,65536,./data/udp_test/A/iperf_udp_sample_005100_server08-4_to_server04-3_A.json
5101,udp,A,server08-4,192.168.200.46,server04-4,192.168.200.30,262144,65536,30,250000000.0,937500000,1035911,63,6.1e-05,8.209363,low,65536,./data/udp_test/A/iperf_udp_sample_005101_server08-4_to_server04-4_A.json
5102,udp,A,server08-4,192.168.200.46,server04-4,192.168.200.30,262144,65536,30,250000000.0,937500000,1035911,367,0.000355,8.118255,low,65536,./data/udp_test/A/iperf_udp_sample_005102_server08-4_to_server04-4_A.json
5103,udp,A,server08-4,192.168.200.46,server04-4,192.168.200.30,262144,65536,30,250000000.0,937500000,1035911,925,0.000894,8.222349,low,65536,./data/udp_test/A/iperf_udp_sample_005103_server08-4_to_server04-4_A.json
5104,udp,A,server08-4,192.168.200.46,server05-1,192.168.200.31,262144,1048576,30,250000000.0,937500000,1035911,168,0.000162,8.612447,low,65536,./data/udp_test/A/iperf_udp_sample_005104_server08-4_to_server05-1_A.json
5105,udp,A,server08-4,192.168.200.46,server05-1,192.168.200.31,262144,1048576,30,250000000.0,937500000,1035911,476,0.00046,8.801294,low,65536,./data/udp_test/A/iperf_udp_sample_005105_server08-4_to_server05-1_A.json
5106,udp,A,server08-4,192.168.200.46,server05-1,192.168.200.31,262144,1048576,30,250000000.0,937500000,1035911,462,0.000446,8.087052,low,65536,./data/udp_test/A/iperf_udp_sample_005106_server08-4_to_server05-1_A.json
5107,udp,A,server08-4,192.168.200.46,server05-2,192.168.200.32,262144,131072,30,250000000.0,937500000,1035911,394,0.000381,8.063927,low,65536,./data/udp_test/A/iperf_udp_sample_005107_server08-4_to_server05-2_A.json
5108,udp,A,server08-4,192.168.200.46,server05-2,192.168.200.32,262144,131072,30,250000000.0,937500000,1035911,693,0.00067,8.516233,low,65536,./data/udp_test/A/iperf_udp_sample_005108_server08-4_to_server05-2_A.json
5109,udp,A,server08-4,192.168.200.46,server05-2,192.168.200.32,262144,131072,30,250000000.0,937500000,1035911,978,0.000944,8.143785,low,65536,./data/udp_test/A/iperf_udp_sample_005109_server08-4_to_server05-2_A.json
5110,udp,A,server08-4,192.168.200.46,server05-3,192.168.200.33,262144,2097152,30,250000000.0,937500000,1035911,515,0.000498,8.278966,low,65536,./data/udp_test/A/iperf_udp_sample_005110_server08-4_to_server05-3_A.json
5111,udp,A,server08-4,192.168.200.46,server05-3,192.168.200.33,262144,2097152,30,250000000.0,937500000,1035911,915,0.000884,8.509429,low,65536,./data/udp_test/A/iperf_udp_sample_005111_server08-4_to_server05-3_A.json
5112,udp,A,server08-4,192.168.200.46,server05-3,192.168.200.33,262144,2097152,30,250000000.0,937500000,1035911,52,5e-05,8.415771,low,65536,./data/udp_test/A/iperf_udp_sample_005112_server08-4_to_server05-3_A.json
5113,udp,A,server08-4,192.168.200.46,server05-4,192.168.200.34,262144,2097152,30,250000000.0,937500000,1035911,380,0.000368,8.584558,low,65536,./data/udp_test/A/iperf_udp_sample_005113_server08-4_to_server05-4_A.json
5114,udp,A,server08-4,192.168.200.46,server05-4,192.168.200.34,262144,2097152,30,250000000.0,937500000,1035911,708,0.000684,8.090732,low,65536,./data/udp_test/A/iperf_udp_sample_005114_server08-4_to_server05-4_A.json
5115,udp,A,server08-4,192.168.200.46,server05-4,192.168.200.34,262144,2097152,30,250000000.0,937500000,1035911,166,0.000161,8.551609,low,65536,./data/udp_test/A/iperf_udp_sample_005115_server08-4_to_server05-4_A.json
5116,udp,A,server08-4,192.168.200.46,server06-1,192.168.200.35,262144,2097152,30,250000000.0,937500000,1035911,696,0.000672,8.381432,low,65536,./data/udp_test/A/iperf_udp_sample_005116_server08-4_to_server06-1_A.json
5117,udp,A,server08-4,192.168.200.46,server06-1,192.168.200.35,262144,2097152,30,250000000.0,937500000,1035911,112,0.000108,8.615303,low,65536,./data/udp_test/A/iperf_udp_sample_005117_server08-4_to_server06-1_A.json
5118,udp,A,server08-4,192.168.200.46,server06-1,192.168.200.35,262144,2097152,30,250000000.0,937500000,1035911,260,0.000251,8.382792,low,65536,./data/udp_test/A/iperf_udp_sample_005118_server08-4_to_server06-1_A.json
5119,udp,A,server08-4,192.168.200.46,server06-2,192.168.200.36,262144,1048576,30,250000000.0,937500000,1035911,28,2.7e-05,8.645862,low,65536,./data/udp_test/A/iperf_udp_sample_005119_server08-4_to_server06-2_A.json
5120,udp,A,server08-4,192.168.200.46,server06-2,192.168.200.36,262144,1048576,30,250000000.0,937500000,1035911,862,0.000833,8.147713,low,65536,./data/udp_test/A/iperf_udp_sample_005120_server08-4_to_server06-2_A.json
5121,udp,A,server08-4,192.168.200.46,server06-2,192.168.200.36,262144,1048576,30,250000000.0,937500000,1035911,91,8.9e-05,8.760399,low,65536,./data/udp_test/A/iperf_udp_sample_005121_server08-4_to_server06-2_A.json
5122,udp,A,server08-4,192.168.200.46,server06-3,192.168.200.37,262144,524288,30,250000000.0,937500000,1035911,341,0.00033,8.67056,low,65536,./data/udp_test/A/iperf_udp_sample_005122_server08-4_to_server06-3_A.json
5123,udp,A,server08-4,192.168.200.46,server06-3,192.168.200.37,262144,524288,30,250000000.0,937500000,1035911,288,0.000278,8.931775,low,65536,./data/udp_test/A/iperf_udp_sample_005123_server08-4_to_server06-3_A.json
5124,udp,A,server08-4,192.168.200.46,server06-3,192.168.200.37,262144,524288,30,250000000.0,937500000,1035911,1006,0.000972,8.678798,low,65536,./data/udp_test/A/iperf_udp_sample_005124_server08-4_to_server06-3_A.json
5125,udp,A,server08-4,192.168.200.46,server06-4,192.168.200.38,262144,131072,30,250000000.0,937500000,1035911,103,0.0001,8.865029,low,65536,./data/udp_test/A/iperf_udp_sample_005125_server08-4_to_server06-4_A.json
5126,udp,A,server08-4,192.168.200.46,server06-4,192.168.200.38,262144,131072,30,250000000.0,937500000,1035911,456,0.000441,8.686925,low,65536,./data/udp_test/A/iperf_udp_sample_005126_server08-4_to_server06-4_A.json
5127,udp,A,server08-4,192.168.200.46,server06-4,192.168.200.38,262144,131072,30,250000000.0,937500000,1035911,488,0.000471,8.210202,low,65536,./data/udp_test/A/iperf_udp_sample_005127_server08-4_to_server06-4_A.json
5128,udp,A,server08-4,192.168.200.46,server07-1,192.168.200.39,262144,524288,30,250000000.0,937500000,1035911,799,0.000772,8.291582,low,65536,./data/udp_test/A/iperf_udp_sample_005128_server08-4_to_server07-1_A.json
5129,udp,A,server08-4,192.168.200.46,server07-1,192.168.200.39,262144,524288,30,250000000.0,937500000,1035911,714,0.00069,8.632963,low,65536,./data/udp_test/A/iperf_udp_sample_005129_server08-4_to_server07-1_A.json
5130,udp,A,server08-4,192.168.200.46,server07-1,192.168.200.39,262144,524288,30,250000000.0,937500000,1035911,601,0.000581,8.732122,low,65536,./data/udp_test/A/iperf_udp_sample_005130_server08-4_to_server07-1_A.json
5131,udp,A,server08-4,192.168.200.46,server07-2,192.168.200.40,262144,1048576,30,250000000.0,937500000,1035911,804,0.000776,8.952201,low,65536,./data/udp_test/A/iperf_udp_sample_005131_server08-4_to_server07-2_A.json
5132,udp,A,server08-4,192.168.200.46,server07-2,192.168.200.40,262144,1048576,30,250000000.0,937500000,1035911,94,9.1e-05,8.174968,low,65536,./data/udp_test/A/iperf_udp_sample_005132_server08-4_to_server07-2_A.json
5133,udp,A,server08-4,192.168.200.46,server07-2,192.168.200.40,262144,1048576,30,250000000.0,937500000,1035911,358,0.000346,8.91396,low,65536,./data/udp_test/A/iperf_udp_sample_005133_server08-4_to_server07-2_A.json
5134,udp,A,server08-4,192.168.200.46,server07-3,192.168.200.41,262144,262144,30,250000000.0,937500000,1035911,780,0.000754,8.371409,low,65536,./data/udp_test/A/iperf_udp_sample_005134_server08-4_to_server07-3_A.json
5135,udp,A,server08-4,192.168.200.46,server07-3,192.168.200.41,262144,262144,30,250000000.0,937500000,1035911,350,0.000339,8.209115,low,65536,./data/udp_test/A/iperf_udp_sample_005135_server08-4_to_server07-3_A.json
